customer_id,signup_date,city,state,segment,status
CUST000439,2023-11-13,Rourkela,Odisha,Mainstream,active
CUST000440,2023-05-02,Howrah,West Bengal,Mainstream,active
CUST000441,2024-01-02,Saket,Delhi,Mainstream,active
CUST000442,2024-01-03,Jalandhar,Punjab,Mainstream,churned
CUST000443,2023-08-20,Kanpur,Uttar Pradesh,Value,active
CUST000444,2023-05-07,Jabalpur,Madhya Pradesh,Premium,active
CUST000445,2023-11-15,Rourkela,Odisha,Mainstream,churned
CUST000446,2023-12-06,Gwalior,Madhya Pradesh,Mainstream,churned
CUST000447,2023-07-24,Surat,Gujarat,Value,churned
CUST000448,2024-02-24,Panipat,Haryana,Value,churned
CUST000449,2023-08-25,Siliguri,West Bengal,Mainstream,active
CUST000450,2024-02-02,Silchar,Assam,Mainstream,active
CUST000451,2023-11-26,Rourkela,Odisha,Mainstream,churned
CUST000452,2023-11-20,Jabalpur,Madhya Pradesh,Premium,active
CUST000453,2023-03-25,New Delhi,Delhi,Value,active
CUST000454,2023-05-19,Mysuru,Karnataka,Value,churned
CUST000455,2023-03-29,Gwalior,Madhya Pradesh,Value,active
CUST000456,2023-03-14,Indore,Madhya Pradesh,Premium,active
CUST000457,2024-02-06,Faridabad,Haryana,Value,active
CUST000458,2024-02-17,Varanasi,Uttar Pradesh,Value,active
CUST000459,2023-09-12,Bhopal,Madhya Pradesh,Health-focused,active
CUST000460,2023-12-05,Rourkela,Odisha,Value,active
CUST000461,2023-06-09,Bengaluru,Karnataka,Mainstream,active
CUST000462,2024-02-21,Patna,Bihar,Health-focused,active
CUST000463,2023-12-31,Panipat,Haryana,Mainstream,churned
CUST000464,2023-05-27,Surat,Gujarat,Value,active
CUST000465,2023-11-16,Coimbatore,Tamil Nadu,Health-focused,churned
CUST000466,2023-07-18,Saket,Delhi,Value,active
CUST000467,2023-07-06,Jodhpur,Rajasthan,Value,active
CUST000468,2023-05-16,Nagpur,Maharashtra,Mainstream,churned
CUST000469,2023-12-28,Mysuru,Karnataka,Health-focused,active
CUST000470,2023-12-16,Mangaluru,Karnataka,Mainstream,churned
CUST000471,2023-08-07,Gurugram,Haryana,Premium,active
CUST000472,2023-11-11,Noida,Uttar Pradesh,Mainstream,churned
CUST000473,2023-09-20,Durgapur,West Bengal,Mainstream,active
CUST000474,2023-06-15,Madurai,Tamil Nadu,Value,churned
CUST000475,2023-06-17,Amritsar,Punjab,Value,active
CUST000476,2024-01-24,Silchar,Assam,Premium,churned
CUST000477,2023-10-12,Mumbai,Maharashtra,Mainstream,active
CUST000478,2024-02-10,Noida,Uttar Pradesh,Health-focused,active
CUST000479,2023-04-25,Jalandhar,Punjab,Health-focused,churned
CUST000480,2023-07-20,Thiruvananthapuram,Kerala,Mainstream,active
CUST000481,2023-11-13,Nagpur,Maharashtra,Mainstream,active
CUST000482,2024-01-25,Gaya,Bihar,Value,active
CUST000483,2023-04-16,Vadodara,Gujarat,Mainstream,active
CUST000484,2023-06-13,Kolkata,West Bengal,Mainstream,active
CUST000485,2023-06-11,Rajkot,Gujarat,Premium,active
CUST000486,2023-04-03,Rourkela,Odisha,Premium,churned
CUST000487,2023-08-14,Hyderabad,Telangana,Mainstream,active
CUST000488,2023-05-28,Bengaluru,Karnataka,Value,active
CUST000489,2023-06-22,Jaipur,Rajasthan,Mainstream,churned
CUST000490,2024-01-14,Kota,Rajasthan,Value,churned
CUST000491,2023-09-13,Thiruvananthapuram,Kerala,Value,active
CUST000492,2024-01-08,New Delhi,Delhi,Mainstream,active
CUST000493,2023-04-04,Chennai,Tamil Nadu,Mainstream,active
CUST000494,2024-02-12,Panipat,Haryana,Value,active
CUST000495,2023-10-08,Bhopal,Madhya Pradesh,Value,active
CUST000496,2023-03-13,Thiruvananthapuram,Kerala,Premium,active
CUST000497,2023-05-06,Guwahati,Assam,Mainstream,active
CUST000498,2024-01-16,Kozhikode,Kerala,Value,active
CUST000499,2024-01-23,Warangal,Telangana,Mainstream,churned
CUST000500,2023-12-07,Gurugram,Haryana,Mainstream,churned
CUST000501,2023-12-16,Hyderabad,Telangana,Value,active
CUST000502,2023-04-10,Kozhikode,Kerala,Mainstream,active
CUST000503,2023-08-21,Indore,Madhya Pradesh,Mainstream,active
CUST000504,2023-11-15,Rajkot,Gujarat,Health-focused,churned
CUST000505,2024-01-07,Hyderabad,Telangana,Value,active
CUST000506,2024-02-04,Jodhpur,Rajasthan,Value,active
CUST000507,2023-04-04,Hubballi,Karnataka,Mainstream,churned
CUST000508,2023-06-07,Bhopal,Madhya Pradesh,Value,churned
CUST000509,2024-02-04,Dibrugarh,Assam,Value,churned
CUST000510,2023-04-02,Lucknow,Uttar Pradesh,Value,churned
CUST000511,2023-08-13,Vadodara,Gujarat,Mainstream,active
CUST000512,2023-08-31,Indore,Madhya Pradesh,Mainstream,active
CUST000513,2023-08-05,Jalandhar,Punjab,Value,churned
CUST000514,2024-01-20,Noida,Uttar Pradesh,Mainstream,churned
CUST000515,2023-05-05,Cuttack,Odisha,Premium,active
CUST000516,2023-08-28,Jalandhar,Punjab,Mainstream,active
CUST000517,2023-05-26,Jabalpur,Madhya Pradesh,Mainstream,active
CUST000518,2023-05-08,Madurai,Tamil Nadu,Premium,churned
CUST000519,2024-01-12,Vadodara,Gujarat,Mainstream,churned
CUST000520,2023-11-12,Chennai,Tamil Nadu,Premium,active
CUST000521,2023-06-14,Nashik,Maharashtra,Premium,active
CUST000522,2023-11-29,Mangaluru,Karnataka,Mainstream,active
CUST000523,2023-09-01,Silchar,Assam,Premium,churned
CUST000524,2023-12-24,Kochi,Kerala,Premium,churned
CUST000525,2023-11-14,Indore,Madhya Pradesh,Mainstream,churned
CUST000526,2023-03-03,Salem,Tamil Nadu,Value,active
CUST000527,2023-05-08,Noida,Uttar Pradesh,Premium,active
CUST000528,2023-12-12,Patna,Bihar,Value,active
CUST000529,2023-08-28,Nizamabad,Telangana,Mainstream,active
CUST000530,2023-06-24,Mysuru,Karnataka,Premium,churned
CUST000531,2023-03-19,Madurai,Tamil Nadu,Value,churned
CUST000532,2023-10-16,Vadodara,Gujarat,Value,churned
CUST000533,2023-08-10,Bengaluru,Karnataka,Health-focused,churned
CUST000534,2023-07-10,Rohini,Delhi,Premium,active
CUST000535,2023-09-01,Durgapur,West Bengal,Mainstream,churned
CUST000536,2023-06-20,Madurai,Tamil Nadu,Value,churned
CUST000537,2023-08-21,Thiruvananthapuram,Kerala,Premium,churned
CUST000538,2023-03-01,Dibrugarh,Assam,Premium,active
CUST000539,2023-04-06,Warangal,Telangana,Value,active
CUST000540,2023-05-17,Jodhpur,Rajasthan,Value,active
CUST000541,2023-04-27,Panipat,Haryana,Mainstream,churned
CUST000542,2023-04-25,Varanasi,Uttar Pradesh,Premium,active
CUST000543,2023-06-13,Silchar,Assam,Mainstream,active
CUST000544,2023-03-20,Durgapur,West Bengal,Value,active
CUST000545,2023-05-05,Nizamabad,Telangana,Mainstream,active
CUST000546,2023-07-08,Mysuru,Karnataka,Value,active
CUST000547,2023-12-11,Durgapur,West Bengal,Mainstream,active
CUST000548,2023-06-16,Nagpur,Maharashtra,Health-focused,active
CUST000549,2023-10-30,Bhagalpur,Bihar,Health-focused,active
CUST000550,2023-12-30,Howrah,West Bengal,Premium,churned
CUST000551,2023-05-30,Nizamabad,Telangana,Premium,active
CUST000552,2023-08-20,Jodhpur,Rajasthan,Mainstream,churned
CUST000553,2023-06-23,Bhagalpur,Bihar,Mainstream,active
CUST000554,2023-03-06,Thiruvananthapuram,Kerala,Value,active
CUST000555,2024-01-02,Rajkot,Gujarat,Premium,churned
CUST000556,2024-01-06,Dwarka,Delhi,Mainstream,active
CUST000557,2024-01-29,Bengaluru,Karnataka,Value,active
CUST000558,2023-02-26,Nizamabad,Telangana,Mainstream,active
CUST000559,2023-03-20,Rourkela,Odisha,Mainstream,churned
CUST000560,2023-10-30,Bhubaneswar,Odisha,Health-focused,active
CUST000561,2024-02-17,Thiruvananthapuram,Kerala,Mainstream,active
CUST000562,2023-10-28,Saket,Delhi,Value,active
CUST000563,2023-12-01,Lucknow,Uttar Pradesh,Value,active
CUST000564,2024-02-24,Cuttack,Odisha,Value,active
CUST000565,2023-09-06,Mumbai,Maharashtra,Mainstream,active
CUST000566,2023-04-21,Vadodara,Gujarat,Mainstream,active
CUST000567,2023-07-05,Warangal,Telangana,Mainstream,active
CUST000568,2024-01-05,Kota,Rajasthan,Mainstream,active
CUST000569,2023-09-25,Kota,Rajasthan,Premium,churned
CUST000570,2023-12-07,Guwahati,Assam,Value,active
CUST000571,2023-12-18,Dibrugarh,Assam,Health-focused,active
CUST000572,2023-05-07,Panipat,Haryana,Value,churned
CUST000573,2024-02-19,Dwarka,Delhi,Mainstream,active
CUST000574,2023-09-19,Kolkata,West Bengal,Value,active
CUST000575,2024-01-17,Chandigarh,Punjab,Value,churned
CUST000576,2023-10-25,Mumbai,Maharashtra,Premium,churned
CUST000577,2023-06-19,Bhubaneswar,Odisha,Value,active
CUST000578,2023-09-10,Gurugram,Haryana,Mainstream,churned
CUST000579,2023-07-22,Kozhikode,Kerala,Mainstream,active
CUST000580,2023-10-08,Mysuru,Karnataka,Mainstream,active
CUST000581,2023-11-18,Pune,Maharashtra,Premium,active
CUST000582,2023-12-29,Indore,Madhya Pradesh,Value,churned
CUST000583,2023-08-29,Noida,Uttar Pradesh,Mainstream,active
CUST000584,2023-04-11,Lucknow,Uttar Pradesh,Health-focused,active
CUST000585,2023-09-16,Kota,Rajasthan,Value,active
CUST000586,2023-03-05,Kozhikode,Kerala,Value,active
CUST000587,2023-12-09,Chennai,Tamil Nadu,Mainstream,active
CUST000588,2023-07-17,Faridabad,Haryana,Health-focused,active
CUST000589,2023-09-20,Noida,Uttar Pradesh,Mainstream,active
CUST000590,2023-11-12,Nagpur,Maharashtra,Value,active
CUST000591,2023-08-19,New Delhi,Delhi,Mainstream,active
CUST000592,2023-12-17,Rohini,Delhi,Premium,active
CUST000593,2023-12-11,Kota,Rajasthan,Health-focused,active
CUST000594,2023-10-18,Guwahati,Assam,Premium,active
CUST000595,2023-10-30,Bhagalpur,Bihar,Premium,churned
CUST000596,2024-01-16,Rohini,Delhi,Value,active
CUST000597,2023-09-25,Noida,Uttar Pradesh,Premium,active
CUST000598,2024-02-19,Panipat,Haryana,Mainstream,active
CUST000599,2023-09-18,Jodhpur,Rajasthan,Value,active
CUST000600,2023-05-28,Chandigarh,Punjab,Mainstream,active
CUST000601,2023-12-16,Dibrugarh,Assam,Value,active
CUST000602,2024-02-10,Jodhpur,Rajasthan,Health-focused,active
CUST000603,2023-06-26,Rajkot,Gujarat,Mainstream,active
CUST000604,2023-06-09,Kanpur,Uttar Pradesh,Value,active
CUST000605,2023-04-21,Kanpur,Uttar Pradesh,Value,active
CUST000606,2024-01-31,New Delhi,Delhi,Mainstream,active
CUST000607,2023-11-30,Silchar,Assam,Value,active
CUST000608,2023-08-06,Hubballi,Karnataka,Value,active
CUST000609,2023-11-04,Silchar,Assam,Premium,active
CUST000610,2023-12-18,Siliguri,West Bengal,Value,active
CUST000611,2023-09-30,Hyderabad,Telangana,Mainstream,active
CUST000612,2023-08-22,Silchar,Assam,Value,churned
CUST000613,2023-10-18,Kozhikode,Kerala,Premium,active
CUST000614,2023-03-02,Saket,Delhi,Value,active
CUST000615,2023-04-18,Pune,Maharashtra,Value,churned
CUST000616,2023-07-08,Amritsar,Punjab,Mainstream,churned
CUST000617,2023-10-25,Siliguri,West Bengal,Value,active
CUST000618,2023-10-01,Amritsar,Punjab,Value,active
CUST000619,2023-09-04,Rajkot,Gujarat,Mainstream,churned
CUST000620,2023-05-29,Faridabad,Haryana,Value,churned
CUST000621,2023-04-18,Nizamabad,Telangana,Mainstream,active
CUST000622,2023-09-09,Jodhpur,Rajasthan,Mainstream,active
CUST000623,2023-05-13,Surat,Gujarat,Premium,active
CUST000624,2023-11-08,Guwahati,Assam,Value,active
CUST000625,2023-08-06,Nizamabad,Telangana,Mainstream,active
CUST000626,2023-12-13,Dibrugarh,Assam,Value,active
CUST000627,2023-05-20,Hubballi,Karnataka,Value,active
CUST000628,2023-10-27,Mysuru,Karnataka,Premium,churned
CUST000629,2023-07-09,Saket,Delhi,Mainstream,active
CUST000630,2023-07-07,Faridabad,Haryana,Mainstream,active
CUST000631,2023-08-24,Gurugram,Haryana,Mainstream,active
CUST000632,2023-07-21,Surat,Gujarat,Health-focused,churned
CUST000633,2023-11-02,Faridabad,Haryana,Mainstream,active
CUST000634,2023-07-22,Patna,Bihar,Value,active
CUST000635,2023-05-22,Bhagalpur,Bihar,Health-focused,active
CUST000636,2023-12-15,Jalandhar,Punjab,Mainstream,active
CUST000637,2023-08-20,Kochi,Kerala,Value,active
CUST000638,2023-07-25,Kanpur,Uttar Pradesh,Value,active
CUST000639,2023-10-11,Kota,Rajasthan,Value,active
CUST000640,2023-10-14,Panipat,Haryana,Mainstream,active
CUST000641,2023-03-09,Bhubaneswar,Odisha,Value,active
CUST000642,2023-07-04,Nizamabad,Telangana,Value,active
CUST000643,2023-04-19,Coimbatore,Tamil Nadu,Value,active
CUST000644,2023-10-26,New Delhi,Delhi,Health-focused,active
CUST000645,2023-11-21,Bengaluru,Karnataka,Premium,active
CUST000646,2023-05-16,Chennai,Tamil Nadu,Value,churned
CUST000647,2023-07-02,Salem,Tamil Nadu,Value,active
CUST000648,2023-05-04,Jabalpur,Madhya Pradesh,Mainstream,active
CUST000649,2023-08-27,Kolkata,West Bengal,Value,churned
CUST000650,2023-11-29,Jalandhar,Punjab,Mainstream,active
CUST000651,2024-02-18,Kota,Rajasthan,Value,active
CUST000652,2024-01-17,Durgapur,West Bengal,Mainstream,active
CUST000653,2023-11-26,Rourkela,Odisha,Mainstream,active
CUST000654,2023-06-22,Gwalior,Madhya Pradesh,Mainstream,churned
CUST000655,2023-09-25,Salem,Tamil Nadu,Value,active
CUST000656,2023-02-26,Jodhpur,Rajasthan,Value,active
CUST000657,2023-11-26,Warangal,Telangana,Value,active
CUST000658,2023-10-28,Nashik,Maharashtra,Health-focused,active
CUST000659,2023-07-25,Bhopal,Madhya Pradesh,Premium,active
CUST000660,2023-06-02,Lucknow,Uttar Pradesh,Mainstream,active
CUST000661,2023-07-03,Rourkela,Odisha,Mainstream,active
CUST000662,2023-06-18,Durgapur,West Bengal,Premium,churned
CUST000663,2023-06-28,Jaipur,Rajasthan,Mainstream,active
CUST000664,2023-11-25,Udaipur,Rajasthan,Mainstream,active
CUST000665,2023-04-02,Kota,Rajasthan,Value,active
CUST000666,2024-01-18,Howrah,West Bengal,Value,active
CUST000667,2024-02-19,Bhagalpur,Bihar,Mainstream,active
CUST000668,2023-05-14,Guwahati,Assam,Value,active
CUST000669,2023-04-19,Bengaluru,Karnataka,Value,active
CUST000670,2023-10-08,Gwalior,Madhya Pradesh,Value,active
CUST000671,2023-03-05,Pune,Maharashtra,Value,active
CUST000672,2023-08-04,Guwahati,Assam,Value,churned
CUST000673,2023-03-14,Dibrugarh,Assam,Mainstream,active
CUST000674,2023-05-11,Chandigarh,Punjab,Premium,active
CUST000675,2023-04-03,Mangaluru,Karnataka,Premium,active
CUST000676,2023-07-04,Guwahati,Assam,Value,churned
CUST000677,2023-07-03,Kochi,Kerala,Value,active
CUST000678,2023-03-15,Thiruvananthapuram,Kerala,Value,active
CUST000679,2023-04-15,Rajkot,Gujarat,Mainstream,churned
CUST000680,2023-08-04,Rajkot,Gujarat,Value,churned
CUST000681,2023-03-19,Ludhiana,Punjab,Mainstream,churned
CUST000682,2023-07-28,Rohini,Delhi,Mainstream,active
CUST000683,2024-02-02,Vadodara,Gujarat,Premium,active
CUST000684,2023-10-06,Ahmedabad,Gujarat,Value,active
CUST000685,2023-07-17,Chandigarh,Punjab,Value,churned
CUST000686,2023-03-02,Saket,Delhi,Premium,active
CUST000687,2023-05-16,Hubballi,Karnataka,Mainstream,active
CUST000688,2023-11-08,Gurugram,Haryana,Value,active
CUST000689,2024-01-12,Madurai,Tamil Nadu,Health-focused,churned
CUST000690,2023-05-15,Bengaluru,Karnataka,Value,active
CUST000691,2023-08-07,Dwarka,Delhi,Mainstream,active
CUST000692,2023-03-08,Faridabad,Haryana,Mainstream,active
CUST000693,2023-07-04,Thiruvananthapuram,Kerala,Mainstream,active
CUST000694,2023-12-09,Hubballi,Karnataka,Mainstream,active
CUST000695,2023-06-01,Jabalpur,Madhya Pradesh,Value,active
CUST000696,2023-07-16,Faridabad,Haryana,Mainstream,active
CUST000697,2023-10-14,Kolkata,West Bengal,Mainstream,active
CUST000698,2023-10-16,Gwalior,Madhya Pradesh,Mainstream,active
CUST000699,2023-03-07,Nashik,Maharashtra,Mainstream,active
CUST000700,2023-03-30,Panipat,Haryana,Value,active
CUST000701,2023-11-07,Kochi,Kerala,Mainstream,active
CUST000702,2023-09-23,Nizamabad,Telangana,Value,active
CUST000703,2024-01-29,Chandigarh,Punjab,Value,active
CUST000704,2023-05-03,Chennai,Tamil Nadu,Premium,active
CUST000705,2023-11-01,Kolkata,West Bengal,Value,active
CUST000706,2024-01-20,Ahmedabad,Gujarat,Value,churned
CUST000707,2024-01-11,Kozhikode,Kerala,Mainstream,active
CUST000708,2024-01-02,Jaipur,Rajasthan,Value,churned
CUST000709,2023-06-12,Chennai,Tamil Nadu,Health-focused,active
CUST000710,2024-01-19,Guwahati,Assam,Mainstream,active
CUST000711,2023-09-26,Mangaluru,Karnataka,Mainstream,churned
CUST000712,2024-01-07,Panipat,Haryana,Value,active
CUST000713,2023-07-31,Jaipur,Rajasthan,Mainstream,active
CUST000714,2023-04-16,Coimbatore,Tamil Nadu,Health-focused,active
CUST000715,2023-06-03,Dwarka,Delhi,Mainstream,active
CUST000716,2023-05-28,Surat,Gujarat,Mainstream,churned
CUST000717,2024-01-18,Rourkela,Odisha,Value,churned
CUST000718,2024-02-01,Panipat,Haryana,Mainstream,churned
CUST000719,2023-05-29,Bhubaneswar,Odisha,Value,active
CUST000720,2023-05-17,Kozhikode,Kerala,Value,churned
CUST000721,2023-12-04,Gaya,Bihar,Health-focused,churned
CUST000722,2024-01-16,Amritsar,Punjab,Mainstream,active
CUST000723,2023-06-29,Rourkela,Odisha,Value,active
CUST000724,2023-07-06,Rajkot,Gujarat,Premium,churned
CUST000725,2023-09-17,Faridabad,Haryana,Mainstream,active
CUST000726,2023-12-28,Mumbai,Maharashtra,Health-focused,churned
CUST000727,2023-07-30,Pune,Maharashtra,Health-focused,active
CUST000728,2023-06-15,Nagpur,Maharashtra,Health-focused,churned
CUST000729,2024-02-14,Chandigarh,Punjab,Premium,active
CUST000730,2023-10-19,Jodhpur,Rajasthan,Value,active
CUST000731,2023-09-01,Gurugram,Haryana,Value,active
CUST000732,2023-07-29,Noida,Uttar Pradesh,Value,churned
CUST000733,2023-06-17,Salem,Tamil Nadu,Mainstream,active
CUST000734,2023-05-25,Madurai,Tamil Nadu,Premium,active
CUST000735,2023-04-15,Silchar,Assam,Mainstream,active
CUST000736,2023-12-18,Bhopal,Madhya Pradesh,Mainstream,churned
CUST000737,2023-08-16,Kochi,Kerala,Premium,active
CUST000738,2023-04-28,Faridabad,Haryana,Mainstream,churned
CUST000739,2024-01-15,Lucknow,Uttar Pradesh,Mainstream,active
CUST000740,2023-03-19,Kochi,Kerala,Value,active
CUST000741,2024-02-18,Ludhiana,Punjab,Value,active
CUST000742,2023-09-15,Noida,Uttar Pradesh,Value,active
CUST000743,2023-04-13,Bhagalpur,Bihar,Mainstream,churned
CUST000744,2023-09-15,Varanasi,Uttar Pradesh,Value,active
CUST000745,2023-10-27,Hyderabad,Telangana,Value,active
CUST000746,2023-09-18,Hubballi,Karnataka,Value,churned
CUST000747,2023-05-06,Rourkela,Odisha,Value,active
CUST000748,2023-09-16,Silchar,Assam,Value,active
CUST000749,2023-07-12,Surat,Gujarat,Value,churned
CUST000750,2023-12-17,Cuttack,Odisha,Mainstream,active
CUST000751,2023-09-30,Chennai,Tamil Nadu,Mainstream,active
CUST000752,2023-08-21,Faridabad,Haryana,Value,churned
CUST000753,2023-08-24,Nagpur,Maharashtra,Value,active
CUST000754,2023-03-20,Bhagalpur,Bihar,Value,active
CUST000755,2023-05-16,Noida,Uttar Pradesh,Mainstream,active
CUST000756,2023-06-30,Chennai,Tamil Nadu,Mainstream,churned
CUST000757,2024-02-16,Warangal,Telangana,Value,active
CUST000758,2023-03-09,Rohini,Delhi,Mainstream,active
CUST000759,2023-06-14,Ludhiana,Punjab,Mainstream,churned
CUST000760,2024-01-10,Vadodara,Gujarat,Mainstream,churned
CUST000761,2023-03-07,Nizamabad,Telangana,Mainstream,active
CUST000762,2023-11-22,Kozhikode,Kerala,Health-focused,active
CUST000763,2023-07-21,Mangaluru,Karnataka,Value,active
CUST000764,2024-01-27,Vadodara,Gujarat,Value,churned
CUST000765,2023-07-14,Mumbai,Maharashtra,Value,active
CUST000766,2024-01-24,Gurugram,Haryana,Value,active
CUST000767,2023-11-13,Kochi,Kerala,Health-focused,churned
CUST000768,2023-12-28,Rohini,Delhi,Mainstream,churned
CUST000769,2023-10-18,Coimbatore,Tamil Nadu,Value,active
CUST000770,2023-11-24,Mumbai,Maharashtra,Value,churned
CUST000771,2023-05-17,Gwalior,Madhya Pradesh,Mainstream,active
CUST000772,2023-08-26,Nagpur,Maharashtra,Mainstream,churned
CUST000773,2023-11-09,Indore,Madhya Pradesh,Health-focused,active
CUST000774,2023-09-12,Jaipur,Rajasthan,Mainstream,active
CUST000775,2023-08-19,Nagpur,Maharashtra,Value,churned
CUST000776,2023-09-09,Kozhikode,Kerala,Value,active
CUST000777,2023-05-15,Varanasi,Uttar Pradesh,Value,active
CUST000778,2023-08-13,Cuttack,Odisha,Health-focused,churned
CUST000779,2024-01-26,Bhagalpur,Bihar,Value,churned
CUST000780,2023-06-09,Nizamabad,Telangana,Mainstream,active
CUST000781,2023-11-21,Warangal,Telangana,Mainstream,active
CUST000782,2023-05-11,Warangal,Telangana,Health-focused,active
CUST000783,2023-11-25,Siliguri,West Bengal,Value,active
CUST000784,2023-05-11,Dwarka,Delhi,Value,active
CUST000785,2023-09-25,Nagpur,Maharashtra,Premium,active
CUST000786,2024-01-18,Cuttack,Odisha,Mainstream,churned
CUST000787,2023-04-21,Jodhpur,Rajasthan,Premium,active
CUST000788,2024-01-05,Hyderabad,Telangana,Value,active
CUST000789,2023-06-24,Jodhpur,Rajasthan,Mainstream,active
CUST000790,2023-10-28,Nagpur,Maharashtra,Value,churned
CUST000791,2023-10-24,Nizamabad,Telangana,Premium,active
CUST000792,2023-11-04,Gurugram,Haryana,Premium,active
CUST000793,2023-06-21,Guwahati,Assam,Value,active
CUST000794,2023-03-05,Hubballi,Karnataka,Premium,active
CUST000795,2024-02-04,Kota,Rajasthan,Value,active
CUST000796,2023-10-08,Surat,Gujarat,Value,churned
CUST000797,2023-10-18,Silchar,Assam,Value,churned
CUST000798,2023-03-19,Varanasi,Uttar Pradesh,Mainstream,active
CUST000799,2024-01-05,Kozhikode,Kerala,Value,active
CUST000800,2023-03-19,Bengaluru,Karnataka,Mainstream,churned
CUST000801,2023-03-18,Varanasi,Uttar Pradesh,Health-focused,active
CUST000802,2023-03-23,Kozhikode,Kerala,Premium,active
CUST000803,2023-07-31,Vadodara,Gujarat,Mainstream,active
CUST000804,2023-07-26,Jabalpur,Madhya Pradesh,Value,active
